ID,DensT,FritC,StifF,RollR,Total_Acum_Mass_Ini [kg],Total_Acum_Mass_Out [kg],AVG_W_IN [kg/s],SD_W_IN [kg/s],AVG_TOT_IN [kg/s],AVG_W_OUT [kg/s],SD_W_OUT [kg/s],AVG_TOT_OUT [kg/s],Slider_Left_MAX_AVG [kN],Slider_Left_MAX_SD [kN],Slider_Left_MIN_AVG [kN],Slider_Left_MIN_SD [kN],Slider_Right_MAX_AVG [kN],Slider_Right_MAX_SD [kN],Slider_Right_MIN_AVG [kN],Slider_Right_MIN_SD [kN],Slider_Total_MAX_AVG [kN],Slider_Total_MAX_SD [kN],Slider_Total_MIN_AVG [kN],Slider_Total_MIN_SD [kN],WoT_AVG [kJ],WoT_SD [kJ]
147.0,700.0,0.2,0.35,0.2,2020.0156742100835,1092.727222474859,0.9325350223051236,0.4173102514417166,0.9181889428227652,0.4269490574827686,0.4336580576437869,0.4966941920340268,16.125667155328614,0.8430537492159605,-31.89859326241293,2.773935116290701,19.34685930222955,0.5571445104028427,-35.17405027062021,3.349254982061691,32.48800494112606,1.0579471680986008,-66.6315712298168,3.3878135924488584,36.452440819155136,0.967537115248035
148.0,700.0,0.3,0.35,0.2,1123.6516156507396,969.0541378655632,0.4679332358673598,0.06572375141617,0.5107507343866998,0.3587808550355529,0.3048816904482607,0.440479153575256,14.965212877285731,0.5478857154482669,-36.21327640155574,0.7882268166818546,19.05196664507617,0.9350691003612138,-53.22235327047744,1.322302942238653,33.65793154528419,0.3646340112811692,-89.37885032492306,1.4792116678244742,36.275876036441225,0.2438001881895837
149.0,700.0,0.4,0.35,0.2,1005.62983367432,1308.9183682092064,0.4368202458187073,0.0232551306579767,0.4571044698519636,0.5889503923157349,0.6019465993990147,0.5949628946405484,16.55939136058578,1.2438557691901837,-48.89328623530688,1.2211568645539692,18.785443790606287,0.7635309061393591,-57.14808858139868,1.7925669002040296,34.52856220488694,1.069986320782471,-106.03585276009564,0.6461125515801447,37.32220336244943,0.4296069608263372
150.0,700.0,0.7,0.1,0.3,6660.585337363795,2439.2338275078146,3.1432460253840664,0.3057102188258238,3.027538789710816,0.9873101504480776,0.3700559549062376,1.1087426488671883,10.321878098258145,1.6665687335614343,-20.903493501886405,2.843612330664006,10.388702074229917,1.60388008407323,-21.658653739896785,3.062483166691364,19.821698262925583,3.0702379717003825,-40.01457171806923,4.866545444235598,29.72094246247494,2.091715065912232
151.0,700.0,0.1,0.15,0.3,9286.060505874268,1565.9024451781522,4.359136275100049,0.7984471576189757,4.2209365935792125,0.7319552971714156,0.3204179807714532,0.7117738387173419,11.036625298534611,1.382998834117808,-21.883762138717238,3.9206302540978855,11.271594174542235,1.567608132721947,-20.80044629473636,2.567484944164693,21.991981303292125,2.704291308971739,-41.244053184116005,5.922395738421001,32.525666217503534,2.5765886810294605
152.0,700.0,0.2,0.15,0.3,7439.439821876044,1339.227010421399,3.32773225313588,0.4926274812729691,3.381563555398202,0.4852915481804808,0.318723558823395,0.608739550191545,13.697394064032034,1.5737168735376903,-25.482743846718297,7.816010398315051,14.984677743656633,2.32953217046462,-29.251735569082594,5.079152006403365,27.9139153986411,3.400431126472135,-52.158296307289966,11.081484843429443,40.0257371271332,3.766186210804714
153.0,700.0,0.3,0.15,0.3,6484.635258029903,1377.1512551605856,3.239265924084868,0.3578103374548306,2.947561480922683,0.630172201799944,0.4712758073781678,0.6259778432548117,12.055408776314689,2.331688150329686,-27.09579340037984,3.459235298880448,14.087592065275867,1.9362299889887544,-29.854032807598774,5.132052981226842,25.63881773654442,3.8744965858050873,-53.764746396610285,4.444016034448308,40.17277781837611,3.6123286626031543
154.0,700.0,0.4,0.15,0.3,5856.636580049084,1659.4031561656714,3.082888476613129,0.3153620530570485,2.6621075363859474,0.7937302125274572,0.5361092485695856,0.754274161893487,11.80835151223204,2.257719417779176,-25.595213976712724,1.652064495849023,12.158201374197365,1.4519744395030856,-26.245704943646317,4.329454413733097,23.0847407114459,3.027799937410958,-50.25072182953107,4.708592300473219,35.8092838939314,3.554450117606702
155.0,700.0,0.5,0.15,0.3,6045.437742106518,2092.1364176608536,3.1300164733938454,0.3981286007942898,2.747926246412054,0.9804104153511036,0.7495382062603606,0.9509710989367516,10.864833156737848,2.3368184144972277,-23.839868157623584,3.043612112242533,11.642857978670934,1.0059488261918192,-27.1351206448698,4.690782121353435,21.875716820780827,3.3825711334956385,-47.53840132364983,6.292389942823632,34.90849782084698,2.58702321740282
156.0,700.0,0.6,0.15,0.3,6045.286348417999,1998.233835707208,2.893544765295108,0.2857155908461327,2.7478574310990904,0.8302941417717408,0.4216121951464771,0.90828810713964,10.64208828800442,2.338001579614047,-23.194103603240865,3.0990105707828035,11.288315361335457,1.90122393792301,-28.43050425835239,4.49514612454303,21.311112472432367,3.602704208520777,-47.83017921122696,4.461624929204143,34.33469687746192,2.5884355497764515
157.0,700.0,0.7,0.15,0.3,5686.486598372298,2089.56252180035,2.9027900195146343,0.3887306172178129,2.584766635623772,0.9568136434156468,0.654921155292584,0.9498011462728864,10.080166686546082,2.013022139424152,-22.130341794265732,2.2777393634553085,11.795115897732853,2.5218547087321475,-26.246308595628825,6.40177950535087,21.251453318595363,3.7111849622291455,-45.430885727576005,6.3919102386213735,31.15765408882313,3.0780646424481435
158.0,700.0,0.1,0.2,0.3,8306.801401773984,1713.5541430977748,3.7748095284682366,0.5142889196535201,3.775818818988175,0.8363045913962666,0.408429870455474,0.7788882468626249,12.034886052154729,1.4128111317887853,-28.507188012017867,8.727726993157313,13.29997152261935,1.1692444067205012,-23.385283801341213,3.4884499897929997,24.70468050454456,1.7712384096695235,-49.46284651532165,9.404605151773092,38.07159694873026,3.438385628059476
159.0,700.0,0.2,0.2,0.3,6520.867630928105,1327.198229638576,3.0520471640325573,0.6800300376083576,2.964030741330957,0.4695327400857008,0.272446096022243,0.6032719225629891,13.168711543412504,1.0545741462532503,-26.136854363518776,0.6325669595655711,14.385876295857791,2.3746207890819924,-28.236446885231228,4.032792600892408,26.701479890046016,2.557405450169814,-53.30728908776018,4.269481253678417,40.8996126886637,2.192764359178375
160.0,700.0,0.3,0.2,0.3,5610.90300925432,1242.26978974132,2.887870510575268,0.2898073384955701,2.550410458751964,0.5654131259402428,0.3695886809779277,0.5646680862460546,13.836130744650657,3.8178845628331097,-31.206621077856727,3.2241971282153865,14.451437021954884,1.5444506978567782,-29.59103076364219,3.3121012947413546,27.521525041121635,4.7082168940048685,-58.11398117248705,2.5782302655170795,41.111507460584434,2.280975444587892
161.0,700.0,0.4,0.2,0.3,1507.1766416246453,994.1410425150984,0.727889708759308,0.1149032071185632,0.685080291647566,0.408310288766598,0.2701434027162454,0.4518822920523174,14.11922092941724,1.0291480384903426,-29.2775868319521,3.962573793154158,17.185676548949196,1.575290075212001,-34.14923524638747,4.844252358825433,29.45642872280726,1.6440370611532826,-62.66292637555334,7.04477431735134,32.1984045434799,1.434114013927164
162.0,700.0,0.5,0.2,0.3,2133.714597788673,1212.7282989581136,1.0726321690296916,0.2418897719430101,0.969870271722124,0.5484400789143528,0.2360277490276391,0.5512401358900516,16.588048446978565,1.1978900671104158,-36.18360570463821,3.807966702982883,18.30688899180097,0.8249673982369872,-38.03788005269538,7.842038012196861,32.976650741458926,1.167211109337332,-73.50140443385668,11.229473354210985,35.44107596067784,2.209810663024671
163.0,700.0,0.6,0.2,0.3,1147.031303008162,1122.37498194277,0.4982967517509808,0.0410409775176355,0.52137786500371,0.4642249542187159,0.3702573436718223,0.5101704463376228,14.197099681642236,0.1499325419740899,-44.43532612881186,3.606861595433605,18.807460502245892,0.9713370830433236,-53.88053287653149,7.861130149109383,31.33476225207377,0.7295189247282214,-98.07026139987371,11.727339058762729,33.56334893479109,1.0368886976554512
164.0,700.0,0.7,0.2,0.3,2437.598565735549,1497.4952976586485,1.2519793151294991,0.2513894476139649,1.1079993480616133,0.5578379282512879,0.3791992573728561,0.6806796807539311,17.392309954119543,1.5957800143900849,-36.80175949495668,5.600061718777869,16.732421778402962,1.2232252896755689,-38.64624586837418,5.467785230948301,32.18911441129501,1.75923084953861,-73.14792147863808,11.103058630265174,36.34561442846755,1.2704556212519134
165.0,700.0,0.1,0.25,0.3,7686.226924113104,1623.2507733887785,3.3794883972179366,0.7729473410241288,3.493739510960502,0.7820029096900479,0.1895631262927564,0.737841260631263,13.06744292554604,2.189053900805022,-29.303673113502395,8.37380767264031,14.892169627884297,2.057468146685809,-26.49675811509977,5.135632765852573,27.086230436285717,3.782105366736784,-54.12508619441213,12.550715757882022,41.46408040919753,4.944930877293296
166.0,700.0,0.2,0.25,0.3,6069.764774221345,1301.7344894661594,3.141350365907153,0.5128788730368701,2.7589839882824294,0.5357635541141355,0.2546981394501904,0.5916974952118906,13.039891616878068,2.188488513643511,-30.037552679874924,2.871367145881686,14.680286351108034,1.4881042486527472,-30.535051717712356,3.3629269438542644,26.97852387815549,3.396453742788976,-58.67747695140919,2.1974602457684176,43.76444260475944,2.6480683538911256
167.0,700.0,0.3,0.25,0.3,1880.304484385588,816.9673540906393,0.9843612558247896,0.2829080004512845,0.8546838565389037,0.3473897670751298,0.1712830879523378,0.3713487973139269,14.662855119905474,1.358028430758647,-29.617517411498103,1.983268320031549,19.76591889515636,3.102981999066365,-35.51996720910615,5.534613004649601,31.751109545261272,2.5690664474314637,-64.83951407145605,6.835404958468765,34.40015868327755,1.5057527542994025
168.0,700.0,0.4,0.25,0.3,1120.054861152082,842.6425582971304,0.4311147658505597,0.0800599731381049,0.509115845978219,0.3088385524625464,0.1531328135973902,0.3830193446805138,14.539456091281677,0.4784508195189033,-44.6061180687028,0.4731763353843029,18.149622520744742,1.3503148576850723,-39.13584927088812,4.974999281516848,32.119447668002934,1.1412205900468686,-83.58708859569421,5.2958774569738205,34.650996472856775,1.0620083646394094
169.0,700.0,0.5,0.25,0.3,1417.4456176657284,1083.1970090053464,0.5896756714253255,0.0969740044577772,0.644293462575331,0.480116372274935,0.3091797275589036,0.492362276820612,15.326761352203995,1.1884459226261292,-46.04107860576029,1.346917297611948,20.40495387370199,0.4057042888900087,-55.16869233466548,9.30261910438565,33.590198221247,1.213219623046023,-100.23912721226384,9.696605708385666,36.008405039607226,1.66125250188069
170.0,700.0,0.6,0.25,0.3,1102.9449870172982,1084.2989350127257,0.4555223469950887,0.0541190530339184,0.5013386304624082,0.4744130644874395,0.393344982195807,0.4928631522785117,15.219403470474806,0.3290932980470334,-42.37727747650474,2.583796659827584,18.222701922233977,1.348481495904228,-54.945812237943336,2.754378925926725,31.578469055286167,1.2904335495656958,-97.1738677582828,3.510071609768259,35.991911052761154,0.2879551381822469
171.0,700.0,0.7,0.25,0.3,1105.0843315622806,1170.2186645465872,0.4438455788473293,0.0458143258940586,0.5023110598010366,0.3981144565384432,0.2137109614035209,0.5319175747939032,14.973598317178457,0.4812476747087278,-47.714514488540246,0.6224005910073784,17.69040573426382,1.2786809735797453,-54.85176575575812,1.950497523227395,32.10533114638584,1.8321071079625768,-101.79910238000402,2.6150437367312525,36.33615258141931,0.4798299588237045
172.0,700.0,0.1,0.3,0.3,6931.2372537110095,1482.110661445818,3.0188612298164257,1.1150136730993336,3.1505623880504587,0.6943679392941454,0.2632713398574436,0.6736866642935537,12.050364968697911,1.0979327917018986,-29.774348114768053,4.7758470486213325,14.017343669360034,2.100657942022729,-28.99325249561026,2.0051802494873483,25.39189975218806,2.89724266176374,-55.85217777633482,6.273925857125455,42.480763170139326,3.18700051697152
173.0,700.0,0.2,0.3,0.3,4574.437062580494,1085.6929800878124,2.3999751119540043,0.3159672255550906,2.0792895739002244,0.4170389904609849,0.2568195079085541,0.4934968091308238,16.87796294027125,1.737520414202972,-36.181854104274535,7.935212802599215,16.59344869110999,0.8891045175322667,-35.81310757135768,6.813132298649907,32.503137319974925,2.078929165373598,-70.56229535294639,11.520247063555228,46.88844664402701,7.911113863899764
174.0,700.0,0.3,0.3,0.3,1111.0062189421838,831.9994032280115,0.4794489605585027,0.0567632105853147,0.5050028267919017,0.3512381933910244,0.1699460554556939,0.3781815469218234,16.937791986447902,1.6371465847872773,-42.69748432230968,1.8548129814842835,18.64059079541039,1.0626839018671037,-51.505243791254784,0.6220030708057182,34.058134610790994,0.3363741951691644,-94.19445282990394,2.00926331978616,35.44554925487774,0.2511770401663083
175.0,700.0,0.4,0.3,0.3,1064.5627433220666,1043.064746654618,0.4413711746864634,0.029080999077495,0.4838921560554848,0.4289830681140985,0.3228293759081755,0.4741203393884627,15.54768804684596,0.2497678483325091,-51.36151603020674,2.172099581526421,20.51503988009849,0.6787380577034436,-61.06718772325077,2.7336586735663517,34.81849052148804,0.4255006151953501,-112.33298620288332,0.7606109823626198,37.54867800756414,0.0535852561060213
176.0,700.0,0.5,0.3,0.3,1162.3821197282157,1029.524863891858,0.5276071443912113,0.0439281283379821,0.5283555089673707,0.4274922629007008,0.2768403357183501,0.4679658472235719,16.3134528683027,0.510906921932584,-51.94357293693376,2.8311093811448624,19.22699058983743,0.277324202159417,-60.9944241566542,2.1071853589281258,34.393833716448775,1.106443191810353,-112.91360971322791,1.9980321199295097,37.56138638763507,0.3249063675844553
177.0,700.0,0.1,0.35,0.3,6456.331456693348,1266.370940170144,3.014017173766431,0.5815469628518077,2.9346961166787944,0.5781848308124843,0.2810527321383825,0.5756231546227927,14.59897349655702,1.5031479886796004,-33.302972887554205,3.44274586359088,15.455186627294546,0.4381240261466721,-33.60552089305469,1.6486192020362278,29.259557433295488,1.519025170733585,-64.75981291068366,4.101758898897745,47.75153310891226,3.4467522136717186
178.0,700.0,0.2,0.35,0.3,1021.8542188279404,840.6368451646413,0.435804892205846,0.0553352986417761,0.4644791903763365,0.2787827921323265,0.1883361038924057,0.3821076568930188,14.104799080531064,0.6317487969858304,-38.52381781623274,1.0581808861301871,19.364891385858225,0.8220392366519613,-43.10957400302679,0.6218392294129437,32.88823998725623,0.4765904299641438,-81.58591822431033,0.4783352366471611,34.75209554779486,0.2817651529948601
179.0,700.0,0.3,0.35,0.3,1100.901992209529,817.8844959922455,0.4709179894905336,0.0652812380723943,0.5004099964588768,0.3196171903186373,0.1608985692381425,0.3717656799964752,16.224607794009064,0.2646565396748669,-45.46177891374733,0.7478863614400252,19.94282547909567,1.2585128778212429,-57.91779696421208,1.3611407542839862,34.62142380693176,0.4571242268459736,-103.37871391841028,2.059590812244055,37.304039060397216,0.1392594477473568
180.0,700.0,0.3,0.1,0.4,7333.45885956875,1411.5894912129345,3.386776489224126,0.4182769740045312,3.333390390713068,0.6288945148428047,0.4773777988300827,0.6416315869149702,14.86382692172656,2.5990095410474106,-28.29607309256137,3.42848579045372,16.32044872449203,1.7183949849409337,-25.81385971109985,2.37686343285516,30.466716335178724,3.521002019180222,-51.9380084809825,5.902800878685835,41.7967826030488,1.5458453072465723
181.0,700.0,0.4,0.1,0.4,6783.139771585664,1589.1440768850418,3.3837298422753035,0.3111088712032672,3.083245350720756,0.7154804798817658,0.7362613591677332,0.7223382167659281,11.88586225380843,0.9581861160482316,-26.975186165560963,2.910287621830629,13.59890409713364,2.367866891912213,-28.113217644831103,5.016994903473738,24.72548965171547,3.0585502519840477,-52.72290247797325,7.728193851875421,38.45548213716537,3.036153857177742
182.0,700.0,0.5,0.1,0.4,6811.508147985295,2020.8450546385848,3.450648228579253,0.3445889594101128,3.096140067266043,0.8916279129850867,0.4820826003470109,0.9185659339266294,11.842153765382148,2.0722445898605275,-25.06469273707327,1.788703335279053,11.176808966611787,2.0599577114730683,-29.044862158465417,4.364414410124908,22.19208759061189,3.4721004446452093,-51.798665496921096,5.541528733431015,36.83620149673373,3.4034864502589293
183.0,700.0,0.6,0.1,0.4,6476.370596501591,2469.483006958304,3.188861547424934,0.3430864738813874,2.943804816591632,1.0586656569200714,0.6896946773403999,1.122492275890138,10.496934078258466,2.1149735971718893,-24.31924681070456,3.955642904243492,10.666136464006096,2.33155229292324,-26.62479964332504,2.583330556167648,20.487819271897475,4.403085187835714,-49.0289296301072,4.022702427694611,34.37119729352271,2.3444738124152398
184.0,700.0,0.7,0.1,0.4,6867.018992395952,2158.814654643288,3.331068414179196,0.536692940289012,3.1213722692708874,0.7300700497356596,0.4007964789750634,0.981279388474222,10.453341254228494,1.4070442507642111,-24.24983620732444,2.1332561406728034,10.449247024769823,1.944943895446112,-25.182074739326215,3.672246481571546,20.520375161276416,2.868303643033611,-46.43172975678958,3.373571826234248,32.8950131191282,2.178459260446078
185.0,700.0,0.1,0.15,0.4,9475.712638983114,1486.9029247181572,4.482767483925963,0.7911765052093886,4.307142108628688,0.7270761634388173,0.2840829150948122,0.6758649657809805,11.309409007561078,0.853010281731503,-21.62245610349101,4.4257211850518665,11.732030428788844,1.6472533663419275,-20.635485356223523,2.5400844744894537,22.585073859819847,2.1611704290719085,-39.93220683870225,5.737807935922644,32.90168940146139,2.822823879023024
186.0,700.0,0.2,0.15,0.4,6781.911377215461,1294.6471217475669,2.960236760570374,0.6303176919201696,3.082686989643391,0.5155517926525174,0.2350822229210948,0.5884759644307123,14.919277670926997,1.723190010522102,-26.10815668543264,2.4370180866943985,16.329505865391,1.5622117965504887,-29.216240070568315,2.21554637410521,30.02046107614829,2.636121427717752,-53.04673374281453,3.439730568076244,41.43195939132119,3.107948620080636
187.0,700.0,0.3,0.15,0.4,6205.902923490136,1400.7956147421291,3.163791769619571,0.6126400143907097,2.820864965222789,0.6389424686042872,0.4494703848245703,0.6367252794282405,14.193623569803307,3.3463080434645462,-28.12487948407122,1.9801725853805523,14.998558684464587,2.075162445546328,-32.00373928349685,2.734730555525964,28.451501188031504,4.9373177972036055,-58.33919089056305,3.873283004819772,42.02366201733974,2.03997766360776
188.0,700.0,0.4,0.15,0.4,5117.545809535519,1532.1439386247837,2.742909441769336,0.452236363187356,2.3261571861525088,0.7424817329713674,0.3679902322938272,0.6964290630112653,13.76881540695064,3.837927709854322,-28.597984362285864,2.659855960199712,14.313523376231954,2.032705227145988,-28.70931400891149,3.4242177968853094,26.754750971705647,4.624215267964424,-55.13011740560249,3.92599933854398,37.14770657179254,3.5952196163309016
189.0,700.0,0.5,0.15,0.4,1526.6835703249426,1094.810309813095,0.7080402182263524,0.1844603421589558,0.6939470774204285,0.484533219034604,0.5356609360081528,0.4976410499150432,14.71716854851682,1.9099676546488609,-35.2754297423502,0.8739453676167064,18.11523506917595,1.9964329776768088,-33.959446630174334,6.7391072962155,30.950903141197376,2.089754770615316,-68.36831396994263,6.809547106525679,31.124210530482024,1.1087326899006185
190.0,700.0,0.6,0.15,0.4,4427.283762243087,1982.4920894607544,2.367759979519083,0.278579556437422,2.012401710110494,1.0348203709477046,0.8764857845851138,0.9011327679367066,14.76873427103824,3.651084585467974,-30.714162198248403,2.7430472239599,15.781025877294365,3.5160914390727225,-30.83878800429945,3.5548753362599337,29.317285346085495,6.189856118541917,-59.03598038387274,7.370126049280514,36.34962267425282,1.6708235973005867
191.0,700.0,0.7,0.15,0.4,4989.820228759563,3503.689859451844,2.6544417878489663,0.1631460927700132,2.26810010398162,0.7829317285624743,0.5251525249313971,1.5925862997508382,13.276396527929688,3.703407348054828,-33.51348258864009,7.86666806377903,14.658696255016856,2.469561830493215,-31.816165733053115,3.58264107702446,27.18812728182857,5.898216863566795,-62.417642600771686,10.387448203570573,36.72712502117704,3.4639522569723677
192.0,700.0,0.1,0.2,0.4,7996.448261244957,1476.4599040975363,3.5498015639336624,0.5933182157129727,3.634749209656799,0.6870096785737109,0.2234450615090994,0.6711181382261528,12.427915078278128,0.8178360815705605,-25.89456105713586,5.541176588508444,13.198417418905226,1.4285348470174444,-24.03287395748858,2.7397904569810207,24.45204273803248,2.146695079760266,-46.92726651764216,8.65934857825865,37.78060395154114,3.615098879493415
193.0,700.0,0.2,0.2,0.4,6448.761242555201,1247.4518026628502,3.050964717624949,0.5488017921024382,2.931255110252364,0.5356354181711005,0.2293642272924404,0.5670235466649319,13.896204228900675,1.717279667826723,-28.748814144429257,2.872470641902816,15.478732034236604,1.8726056255198371,-29.850807125687226,4.2304531468315,28.77934843562526,2.8725921873041678,-55.90003996905539,5.19983726699541,43.12708821859281,2.3955598763106987
194.0,700.0,0.3,0.2,0.4,3936.02671005213,1115.3369462975922,2.188940130738899,0.4289083278384547,1.7891030500236955,0.5185930150312135,0.1972833823060372,0.5069713392261783,17.374830309978492,2.0593407915139346,-31.42280200361666,4.122392116033569,17.721676275745683,1.175126532808635,-28.501343715968968,2.068354295889267,33.318364301240656,3.125062484520042,-59.13098187064327,4.478322223033299,38.26134263673883,4.152041365990181
195.0,700.0,0.4,0.2,0.4,1189.6004255362243,1053.9454502408837,0.5123801724257653,0.0630279302606508,0.5407274661528292,0.4480850708207146,0.2891787614436143,0.4790661137458562,14.982593811730975,0.3989018751459087,-35.10578440969338,5.0695712412639855,16.395022160532708,0.907458797933924,-37.657048594994045,7.484107316420935,30.28016852729914,0.534869407226388,-72.25887152625388,12.380017586002328,32.00998818713835,1.7272854673185165
196.0,700.0,0.5,0.2,0.4,1193.244904802444,1041.714308844611,0.5288446547859726,0.0677350232717691,0.5423840476374745,0.4510463510757466,0.2126861906813874,0.4735065040202777,15.66856719283185,1.312812098152549,-49.13516208705274,1.161942227692298,18.78488096706906,2.1412889891552367,-51.30999303267014,7.242148619360331,32.31467099038458,1.6777053020359416,-99.85277860280236,8.05631986684827,34.35933286503909,1.8462746127709204
197.0,700.0,0.6,0.2,0.4,1266.941216478889,1124.3421993134675,0.538862396841149,0.0840165111047929,0.5758823711267677,0.4798517257783332,0.2652998150818132,0.5110646360515761,14.715389410326054,0.6288210571375695,-46.57043520813102,0.716473260753639,20.533912811901,1.2151885585750994,-60.02614303968852,3.571902298831717,33.62281037762634,1.5031408521113216,-106.38649313766204,4.079509825830305,35.34889084806913,0.7483681763890052
198.0,700.0,0.7,0.2,0.4,1114.6704864917642,1126.4684946853338,0.4572919079010898,0.0558689522248089,0.506668402950802,0.4513735603562817,0.2400085282146494,0.512031133947879,15.624324832115438,1.3611787353402236,-44.54994295001415,2.625311899445212,16.685698322798654,1.4190608462800876,-66.48599289976038,1.3709656364323108,31.098078810105243,2.041760129724949,-111.00455222658864,2.936449132276081,35.42711193543677,0.9542155058056592
199.0,700.0,0.1,0.25,0.4,7796.954098839244,1484.9167968241877,3.4912051741136514,0.7839124577820263,3.544070044926929,0.7135501228886255,0.1966885409711446,0.6749621803746307,12.776772962541637,1.9521357772051415,-30.06026745356213,11.45537568158339,14.55862151959087,1.942544648045574,-29.486664997071934,8.400219977428174,26.518889570480177,3.066452281162324,-56.099531894474815,18.526173167420232,42.4163624783835,6.724959040901669
200.0,700.0,0.2,0.25,0.4,5860.932015173023,1170.8517300730268,2.961601447306419,0.3158326840670337,2.6640600068968285,0.5246171509976026,0.2092108786586705,0.5322053318513759,14.599306414030451,2.3819796146984915,-31.344041273935748,3.888800636286931,16.406180180345395,1.0650295321067131,-32.99043786304401,5.347489512391792,30.458051947055942,2.7323208488053488,-62.2797461089778,6.324874550020159,45.82470903814682,3.921331089752404
201.0,700.0,0.3,0.25,0.4,1054.9370602605477,739.136210032663,0.4882180896906371,0.0672080759106684,0.4795168455729762,0.3075423289381191,0.172186293904451,0.3359710045603014,15.80693452895282,0.8781187810427894,-33.316241809680164,2.566429481812184,17.624576246361688,0.3005476727487491,-42.81691699657815,5.364916048041598,32.09780026406437,0.975515312814093,-75.87923340345489,7.843414245126315,33.47388615993454,0.7611122356210682
202.0,700.0,0.4,0.25,0.4,1085.4124730727513,806.3322309734373,0.4459831699408106,0.0221849813628344,0.4933693059421596,0.3029461530999278,0.273907508628831,0.3665146504424715,15.113568691141776,0.365669161223621,-44.55054860206602,0.5685129503474138,18.07486608268533,1.4660318850303704,-57.98853930391697,1.0126447689765177,33.006451713546284,1.6085529411060204,-102.29816905454872,1.412906657528169,35.3034127813814,0.2533428017868012
203.0,700.0,0.5,0.25,0.4,1309.3314504274013,1072.070216060497,0.5603754524720345,0.113137764488939,0.5951506592851824,0.4726518491980326,0.2566465522672111,0.4873046436638622,14.755684473343605,1.0251725895156871,-58.49065606957872,4.929864573344132,18.41904838069755,1.581909936080674,-65.51172356680998,1.8508062150538789,32.65949460849839,2.61660749460983,-123.6519249427087,4.0302409599609925,37.654955110121605,0.9593929564357984
204.0,700.0,0.7,0.25,0.4,1289.223201139523,998.9510508528306,0.5790464014472636,0.1191012928681904,0.5860105459725105,0.3934679293062014,0.3294779940598214,0.4540686594785593,17.54477311752905,0.3400367321418178,-55.75437095365965,4.62550365795857,20.548811777219136,1.957362395208283,-65.6328439424743,2.7803841485466965,35.608280448202144,0.875140171771061,-121.36977695432026,2.195335933774432,38.9518581343567,0.5343219446455147
205.0,700.0,0.1,0.3,0.4,7102.947471180626,1274.4905552301398,3.053419766901661,0.7340170252709489,3.228612486900285,0.5726683247245156,0.2382813331810829,0.5793138887409727,13.685726184091674,1.2452467588762992,-30.21903357131396,5.231412701529888,14.270676509744051,1.588704401061174,-29.40147887342588,3.0198093399592523,27.00995981590037,2.177072694411567,-57.677801024898,8.64656806808803,43.721463391876576,4.147397864863923
206.0,700.0,0.2,0.3,0.4,2248.8890321918752,725.4243820356419,1.0528514153894215,0.1483828733136507,1.0222222873599434,0.2780507675614354,0.1965269316447773,0.3297383554707463,15.221040767699206,1.3330866781630706,-27.825893105146548,1.1859363199496795,18.535305792046927,0.8744578368133847,-31.515245887646127,2.2835595620293825,31.261035381356823,0.7622208877134803,-58.8119681987419,2.3898697338906736,35.67841893878228,0.5839016562308501
207.0,750.0,0.1,0.2,0.1,9984.991463884382,2562.8794300744994,4.505640693135395,1.1124788799160168,4.53863248358381,1.014603687541781,0.339818970753773,1.164945195488409,10.018199137436854,0.937237043572515,-24.532241476176644,4.915549073383455,10.95560011178134,1.7605853587581597,-23.906335801043912,3.753804782388066,20.314353517008417,1.9045269306160917,-46.220692274096734,8.053074561399141,34.199488451359926,2.634493067247236
208.0,750.0,0.2,0.2,0.1,8050.990465030994,2218.905424002447,3.454568682919569,0.7600323779777931,3.6595411204686337,0.7422990479843186,0.1915387333070545,1.0085933745465667,11.66646570502478,1.3345924301425445,-29.206289405546205,6.479119499416974,12.726821059795494,1.4816164967803267,-30.288222902121515,4.312916258928609,23.67295809982906,1.4732959682376323,-57.802233620975066,11.187736008722885,40.4361410635622,2.6425234465534966
209.0,750.0,0.3,0.2,0.1,7744.845309767244,2509.076234296936,3.3028534108808043,0.9195206184949632,3.5203842317123835,0.9662848003387792,0.3647160477523142,1.1404891974076985,11.04071695937009,1.928040224121704,-28.317897493828827,8.705425730511232,12.413325257419393,3.1773455095356606,-29.38648163606326,6.609241495917283,22.957195899901823,4.195462205118447,-55.21384346636624,13.630114432203133,39.60879370776674,5.400739385648237
210.0,750.0,0.4,0.2,0.1,7379.709147935543,2489.818974068001,3.3100589275762884,0.8527800579626121,3.3544132490616105,0.8758092084443082,0.3086130553120432,1.1317358973036369,10.343044286111242,2.165177144053204,-27.489433223025998,4.553404605008813,11.972210032832262,2.8531848070455905,-26.286433267621465,2.8563432588011497,21.860764374732383,4.601281584000098,-50.34155593297784,6.747307692336586,36.94129750290413,3.8972557384388526
211.0,750.0,0.5,0.2,0.1,7083.84964927247,2591.985517428533,3.308220522999151,0.7559851425363711,3.2199316587602134,0.9435794618287108,0.1622989668722939,1.1781752351947878,9.81925718657379,2.1872289858304024,-24.06457999050202,3.912526170301898,11.555141939072117,3.219934848753568,-24.233598674664623,1.9542199899305568,20.97246610850232,4.989359512516782,-45.60992321478634,4.305837515491868,34.66697990933,3.785653853417729
